train_number,train_type,from_station,to_station,from_time,to_time,day,block_section_km,from_dt,to_dt,occupancy_duration_mins
11014,Exp,BVS,NRL,12:39:00,12:47:00,2.0,6.411121286581191,1900-01-01 12:39:00,1900-01-01 12:47:00,8.0
11014,Exp,NRL,SHLU,12:47:00,12:52:00,2.0,3.992192132942504,1900-01-01 12:47:00,1900-01-01 12:52:00,5.0
11014,Exp,SHLU,VGI,12:52:00,12:56:00,2.0,3.886016162377335,1900-01-01 12:52:00,1900-01-01 12:56:00,4.0
11014,Exp,VGI,BUD,12:56:00,13:09:00,2.0,10.323110504509138,1900-01-01 12:56:00,1900-01-01 13:09:00,13.0
11014,Exp,BUD,ABH,13:09:00,13:18:00,2.0,7.51269482767948,1900-01-01 13:09:00,1900-01-01 13:18:00,9.0
11014,Exp,ABH,ULNR,13:18:00,13:21:00,2.0,2.3991518728163377,1900-01-01 13:18:00,1900-01-01 13:21:00,3.0
11014,Exp,ULNR,VLDI,13:21:00,13:23:00,2.0,1.947288606585701,1900-01-01 13:21:00,1900-01-01 13:23:00,2.0
11014,Exp,VLDI,KYN,13:23:00,13:24:00,2.0,2.117105084953203,1900-01-01 13:23:00,1900-01-01 13:24:00,1.0
11014,Exp,KYN,THK,13:25:00,13:28:00,2.0,3.510173529632634,1900-01-01 13:25:00,1900-01-01 13:28:00,3.0
11014,Exp,THK,DI,13:28:00,13:30:00,2.0,1.4090482190996862,1900-01-01 13:28:00,1900-01-01 13:30:00,2.0
11014,Exp,DI,KOPR,13:30:00,13:31:00,2.0,1.220182846316476,1900-01-01 13:30:00,1900-01-01 13:31:00,1.0
11014,Exp,KOPR,DIVA,13:31:00,13:35:00,2.0,4.555570225653277,1900-01-01 13:31:00,1900-01-01 13:35:00,4.0
11014,Exp,DIVA,MBQ,13:35:00,13:37:00,2.0,1.9685697337077408,1900-01-01 13:35:00,1900-01-01 13:37:00,2.0
11014,Exp,MBQ,KLVA,13:37:00,13:41:00,2.0,2.7662356287588663,1900-01-01 13:37:00,1900-01-01 13:41:00,4.0
11014,Exp,KLVA,TNA,13:41:00,13:44:00,2.0,2.600295463792782,1900-01-01 13:41:00,1900-01-01 13:44:00,3.0
11014,Exp,TNA,MLND,13:45:00,13:52:00,2.0,2.447293834913083,1900-01-01 13:45:00,1900-01-01 13:52:00,7.0
11014,Exp,MLND,NHU,13:52:00,13:58:00,2.0,2.244237224391905,1900-01-01 13:52:00,1900-01-01 13:58:00,6.0
11014,Exp,NHU,BND,13:58:00,14:02:00,2.0,1.7202129703797415,1900-01-01 13:58:00,1900-01-01 14:02:00,4.0
11014,Exp,BND,KJMG,14:02:00,14:07:00,2.0,1.8158794735791883,1900-01-01 14:02:00,1900-01-01 14:07:00,5.0
11014,Exp,KJMG,VK,14:07:00,14:12:00,2.0,1.8039176035731728,1900-01-01 14:07:00,1900-01-01 14:12:00,5.0
11014,Exp,VK,GC,14:12:00,14:22:00,2.0,3.5547276053598265,1900-01-01 14:12:00,1900-01-01 14:22:00,10.0
11014,Exp,GC,VVH,14:22:00,14:25:00,2.0,1.4132065763454242,1900-01-01 14:22:00,1900-01-01 14:25:00,3.0
11015,Exp,VVH,GC,22:46:00,22:48:00,1.0,1.4132065763454242,1900-01-01 22:46:00,1900-01-01 22:48:00,2.0
11015,Exp,GC,VK,22:48:00,22:51:00,1.0,3.5547276053598265,1900-01-01 22:48:00,1900-01-01 22:51:00,3.0
11015,Exp,VK,KJMG,22:51:00,22:53:00,1.0,1.8039176035731728,1900-01-01 22:51:00,1900-01-01 22:53:00,2.0
11015,Exp,KJMG,BND,22:53:00,22:55:00,1.0,1.8158794735791883,1900-01-01 22:53:00,1900-01-01 22:55:00,2.0
11015,Exp,BND,NHU,22:55:00,22:57:00,1.0,1.7202129703797415,1900-01-01 22:55:00,1900-01-01 22:57:00,2.0
11015,Exp,NHU,MLND,22:57:00,22:59:00,1.0,2.244237224391905,1900-01-01 22:57:00,1900-01-01 22:59:00,2.0
11015,Exp,MLND,TNA,22:59:00,23:03:00,1.0,2.447293834913083,1900-01-01 22:59:00,1900-01-01 23:03:00,4.0
11015,Exp,TNA,KLVA,23:05:00,23:08:00,1.0,2.600295463792782,1900-01-01 23:05:00,1900-01-01 23:08:00,3.0
11015,Exp,KLVA,MBQ,23:08:00,23:12:00,1.0,2.7662356287588663,1900-01-01 23:08:00,1900-01-01 23:12:00,4.0
11015,Exp,MBQ,DIVA,23:12:00,23:15:00,1.0,1.9685697337077408,1900-01-01 23:12:00,1900-01-01 23:15:00,3.0
11015,Exp,DIVA,KOPR,23:15:00,23:19:00,1.0,4.555570225653277,1900-01-01 23:15:00,1900-01-01 23:19:00,4.0
11015,Exp,KOPR,DI,23:19:00,23:20:00,1.0,1.220182846316476,1900-01-01 23:19:00,1900-01-01 23:20:00,1.0
11015,Exp,DI,THK,23:20:00,23:22:00,1.0,1.4090482190996862,1900-01-01 23:20:00,1900-01-01 23:22:00,2.0
11015,Exp,THK,KYN,23:22:00,23:25:00,1.0,3.510173529632634,1900-01-01 23:22:00,1900-01-01 23:25:00,3.0
11015,Exp,KYN,SHAD,23:30:00,23:33:00,1.0,3.227998859493045,1900-01-01 23:30:00,1900-01-01 23:33:00,3.0
11015,Exp,SHAD,ABY,23:33:00,23:36:00,1.0,2.8924472381659814,1900-01-01 23:33:00,1900-01-01 23:36:00,3.0
11015,Exp,ABY,TLA,23:36:00,23:40:00,1.0,4.5747249956740985,1900-01-01 23:36:00,1900-01-01 23:40:00,4.0
11015,Exp,TLA,KDV,23:40:00,23:48:00,1.0,6.848859240216618,1900-01-01 23:40:00,1900-01-01 23:48:00,8.0
11015,Exp,KDV,VSD,23:48:00,23:55:00,1.0,7.586612444322933,1900-01-01 23:48:00,1900-01-01 23:55:00,7.0
11015,Exp,VSD,ASO,23:55:00,00:01:00,1.0,5.576077807583285,1900-01-01 23:55:00,1900-01-02 00:01:00,6.0
11015,Exp,ASO,ATG,00:01:00,00:04:00,2.0,7.403651733762078,1900-01-01 00:01:00,1900-01-01 00:04:00,3.0
11015,Exp,ATG,KE,00:04:00,00:21:00,2.0,10.970160783607048,1900-01-01 00:04:00,1900-01-01 00:21:00,17.0
11015,Exp,KE,KSRA,00:21:00,00:33:00,2.0,11.115703163689956,1900-01-01 00:21:00,1900-01-01 00:33:00,12.0
11016,Exp,KSRA,KE,01:39:00,01:57:00,3.0,11.115703163689956,1900-01-01 01:39:00,1900-01-01 01:57:00,18.0
11016,Exp,KE,ATG,01:57:00,02:22:00,3.0,10.970160783607048,1900-01-01 01:57:00,1900-01-01 02:22:00,25.0
11016,Exp,ATG,ASO,02:22:00,02:26:00,3.0,7.403651733762078,1900-01-01 02:22:00,1900-01-01 02:26:00,4.0
11016,Exp,ASO,VSD,02:26:00,02:34:00,3.0,5.576077807583285,1900-01-01 02:26:00,1900-01-01 02:34:00,8.0
11016,Exp,VSD,KDV,02:34:00,02:45:00,3.0,7.586612444322933,1900-01-01 02:34:00,1900-01-01 02:45:00,11.0
11016,Exp,KDV,TLA,02:45:00,02:55:00,3.0,6.848859240216618,1900-01-01 02:45:00,1900-01-01 02:55:00,10.0
11016,Exp,TLA,ABY,02:55:00,03:01:00,3.0,4.5747249956740985,1900-01-01 02:55:00,1900-01-01 03:01:00,6.0
11016,Exp,ABY,SHAD,03:01:00,03:05:00,3.0,2.8924472381659814,1900-01-01 03:01:00,1900-01-01 03:05:00,4.0
11016,Exp,SHAD,KYN,03:05:00,03:10:00,3.0,3.227998859493045,1900-01-01 03:05:00,1900-01-01 03:10:00,5.0
11016,Exp,KYN,THK,03:15:00,03:18:00,3.0,3.510173529632634,1900-01-01 03:15:00,1900-01-01 03:18:00,3.0
11016,Exp,THK,DI,03:18:00,03:20:00,3.0,1.4090482190996862,1900-01-01 03:18:00,1900-01-01 03:20:00,2.0
11016,Exp,DI,KOPR,03:20:00,03:21:00,3.0,1.220182846316476,1900-01-01 03:20:00,1900-01-01 03:21:00,1.0
11016,Exp,KOPR,DIVA,03:21:00,03:25:00,3.0,4.555570225653277,1900-01-01 03:21:00,1900-01-01 03:25:00,4.0
11016,Exp,DIVA,MBQ,03:25:00,03:27:00,3.0,1.9685697337077408,1900-01-01 03:25:00,1900-01-01 03:27:00,2.0
11016,Exp,MBQ,KLVA,03:27:00,03:31:00,3.0,2.7662356287588663,1900-01-01 03:27:00,1900-01-01 03:31:00,4.0
11016,Exp,KLVA,TNA,03:31:00,03:33:00,3.0,2.600295463792782,1900-01-01 03:31:00,1900-01-01 03:33:00,2.0
11016,Exp,TNA,MLND,03:35:00,03:42:00,3.0,2.447293834913083,1900-01-01 03:35:00,1900-01-01 03:42:00,7.0
11016,Exp,MLND,NHU,03:42:00,03:48:00,3.0,2.244237224391905,1900-01-01 03:42:00,1900-01-01 03:48:00,6.0
11016,Exp,NHU,BND,03:48:00,03:52:00,3.0,1.7202129703797415,1900-01-01 03:48:00,1900-01-01 03:52:00,4.0
11016,Exp,BND,KJMG,03:52:00,03:57:00,3.0,1.8158794735791883,1900-01-01 03:52:00,1900-01-01 03:57:00,5.0
11016,Exp,KJMG,VK,03:57:00,04:02:00,3.0,1.8039176035731728,1900-01-01 03:57:00,1900-01-01 04:02:00,5.0
11016,Exp,VK,GC,04:02:00,04:12:00,3.0,3.5547276053598265,1900-01-01 04:02:00,1900-01-01 04:12:00,10.0
11016,Exp,GC,VVH,04:12:00,04:15:00,3.0,1.4132065763454242,1900-01-01 04:12:00,1900-01-01 04:15:00,3.0
11017,Exp,DR,MTN,21:30:00,21:31:00,1.0,1.341598977641722,1900-01-01 21:30:00,1900-01-01 21:31:00,1.0
11017,Exp,MTN,SIN,21:31:00,21:34:00,1.0,2.726147678107638,1900-01-01 21:31:00,1900-01-01 21:34:00,3.0
11017,Exp,SIN,CLA,21:34:00,21:36:00,1.0,2.5115400523257976,1900-01-01 21:34:00,1900-01-01 21:36:00,2.0
11017,Exp,VVH,GC,21:39:00,21:40:00,1.0,1.4132065763454242,1900-01-01 21:39:00,1900-01-01 21:40:00,1.0
11017,Exp,GC,VK,21:40:00,21:44:00,1.0,3.5547276053598265,1900-01-01 21:40:00,1900-01-01 21:44:00,4.0
11017,Exp,VK,KJMG,21:44:00,21:45:00,1.0,1.8039176035731728,1900-01-01 21:44:00,1900-01-01 21:45:00,1.0
11017,Exp,KJMG,BND,21:45:00,21:47:00,1.0,1.8158794735791883,1900-01-01 21:45:00,1900-01-01 21:47:00,2.0
11017,Exp,BND,NHU,21:47:00,21:49:00,1.0,1.7202129703797415,1900-01-01 21:47:00,1900-01-01 21:49:00,2.0
11017,Exp,NHU,MLND,21:49:00,21:51:00,1.0,2.244237224391905,1900-01-01 21:49:00,1900-01-01 21:51:00,2.0
11017,Exp,MLND,TNA,21:51:00,21:53:00,1.0,2.447293834913083,1900-01-01 21:51:00,1900-01-01 21:53:00,2.0
11017,Exp,TNA,KLVA,21:53:00,21:56:00,1.0,2.600295463792782,1900-01-01 21:53:00,1900-01-01 21:56:00,3.0
11017,Exp,KLVA,MBQ,21:56:00,22:00:00,1.0,2.7662356287588663,1900-01-01 21:56:00,1900-01-01 22:00:00,4.0
11017,Exp,MBQ,DIVA,22:00:00,22:03:00,1.0,1.9685697337077408,1900-01-01 22:00:00,1900-01-01 22:03:00,3.0
11017,Exp,DIVA,KOPR,22:03:00,22:07:00,1.0,4.555570225653277,1900-01-01 22:03:00,1900-01-01 22:07:00,4.0
11017,Exp,KOPR,DI,22:07:00,22:08:00,1.0,1.220182846316476,1900-01-01 22:07:00,1900-01-01 22:08:00,1.0
11017,Exp,DI,THK,22:08:00,22:09:00,1.0,1.4090482190996862,1900-01-01 22:08:00,1900-01-01 22:09:00,1.0
11017,Exp,THK,KYN,22:09:00,22:13:00,1.0,3.510173529632634,1900-01-01 22:09:00,1900-01-01 22:13:00,4.0
11017,Exp,KYN,VLDI,22:15:00,22:18:00,1.0,2.117105084953203,1900-01-01 22:15:00,1900-01-01 22:18:00,3.0
11017,Exp,VLDI,ULNR,22:18:00,22:20:00,1.0,1.947288606585701,1900-01-01 22:18:00,1900-01-01 22:20:00,2.0
11017,Exp,ULNR,ABH,22:20:00,22:23:00,1.0,2.3991518728163377,1900-01-01 22:20:00,1900-01-01 22:23:00,3.0
11017,Exp,ABH,BUD,22:23:00,22:32:00,1.0,7.51269482767948,1900-01-01 22:23:00,1900-01-01 22:32:00,9.0
11017,Exp,BUD,VGI,22:32:00,22:44:00,1.0,10.323110504509138,1900-01-01 22:32:00,1900-01-01 22:44:00,12.0
11017,Exp,VGI,SHLU,22:44:00,22:49:00,1.0,3.886016162377335,1900-01-01 22:44:00,1900-01-01 22:49:00,5.0
11017,Exp,SHLU,NRL,22:49:00,22:54:00,1.0,3.992192132942504,1900-01-01 22:49:00,1900-01-01 22:54:00,5.0
11017,Exp,NRL,BVS,22:54:00,23:01:00,1.0,6.411121286581191,1900-01-01 22:54:00,1900-01-01 23:01:00,7.0
11017,Exp,BVS,KJT,23:01:00,23:08:00,1.0,6.709617929744008,1900-01-01 23:01:00,1900-01-01 23:08:00,7.0
11017,Exp,KJT,PDI,23:10:00,23:15:00,1.0,3.0098608260958906,1900-01-01 23:10:00,1900-01-01 23:15:00,5.0
11017,Exp,LNL,MVL,23:55:00,00:02:00,1.0,7.705313566377129,1900-01-01 23:55:00,1900-01-02 00:02:00,7.0
11017,Exp,MVL,KMST,00:02:00,00:11:00,2.0,7.975712073094134,1900-01-01 00:02:00,1900-01-01 00:11:00,9.0
11017,Exp,KMST,KNHE,00:11:00,00:16:00,2.0,4.416121967878886,1900-01-01 00:11:00,1900-01-01 00:16:00,5.0
11017,Exp,KNHE,VDN,00:16:00,00:21:00,2.0,5.007753555122396,1900-01-01 00:16:00,1900-01-01 00:21:00,5.0
11017,Exp,VDN,TGN,00:21:00,00:25:00,2.0,3.8030377921920286,1900-01-01 00:21:00,1900-01-01 00:25:00,4.0
11017,Exp,TGN,GRWD,00:25:00,00:28:00,2.0,3.069520330926253,1900-01-01 00:25:00,1900-01-01 00:28:00,3.0
11017,Exp,GRWD,BGW,00:28:00,00:31:00,2.0,2.504046994402881,1900-01-01 00:28:00,1900-01-01 00:31:00,3.0
11017,Exp,BGW,DEHR,00:31:00,00:35:00,2.0,3.529725199037001,1900-01-01 00:31:00,1900-01-01 00:35:00,4.0
11017,Exp,DEHR,AKRD,00:35:00,00:40:00,2.0,4.769030556601191,1900-01-01 00:35:00,1900-01-01 00:40:00,5.0
11017,Exp,AKRD,CCH,00:40:00,00:43:00,2.0,3.038386092422126,1900-01-01 00:40:00,1900-01-01 00:43:00,3.0
11017,Exp,CCH,PMP,00:43:00,00:46:00,2.0,2.093628857711559,1900-01-01 00:43:00,1900-01-01 00:46:00,3.0
11017,Exp,PMP,KSWD,00:46:00,00:48:00,2.0,2.6130296601852145,1900-01-01 00:46:00,1900-01-01 00:48:00,2.0
11017,Exp,KSWD,DAPD,00:48:00,00:52:00,2.0,3.313561264617434,1900-01-01 00:48:00,1900-01-01 00:52:00,4.0
11017,Exp,DAPD,KK,00:52:00,00:54:00,2.0,2.061853305011839,1900-01-01 00:52:00,1900-01-01 00:54:00,2.0
11017,Exp,KK,SVJR,00:54:00,00:58:00,2.0,3.65352461668459,1900-01-01 00:54:00,1900-01-01 00:58:00,4.0
11017,Exp,SVJR,PUNE,00:58:00,01:00:00,2.0,2.3278661783862185,1900-01-01 00:58:00,1900-01-01 01:00:00,2.0
11018,Exp,PUNE,SVJR,02:20:00,02:22:00,2.0,2.3278661783862185,1900-01-01 02:20:00,1900-01-01 02:22:00,2.0
11018,Exp,SVJR,KK,02:22:00,02:26:00,2.0,3.65352461668459,1900-01-01 02:22:00,1900-01-01 02:26:00,4.0
11018,Exp,KK,DAPD,02:26:00,02:28:00,2.0,2.061853305011839,1900-01-01 02:26:00,1900-01-01 02:28:00,2.0
11018,Exp,DAPD,KSWD,02:28:00,02:32:00,2.0,3.313561264617434,1900-01-01 02:28:00,1900-01-01 02:32:00,4.0
11018,Exp,KSWD,PMP,02:32:00,02:34:00,2.0,2.6130296601852145,1900-01-01 02:32:00,1900-01-01 02:34:00,2.0
11018,Exp,PMP,CCH,02:34:00,02:36:00,2.0,2.093628857711559,1900-01-01 02:34:00,1900-01-01 02:36:00,2.0
11018,Exp,CCH,AKRD,02:36:00,02:40:00,2.0,3.038386092422126,1900-01-01 02:36:00,1900-01-01 02:40:00,4.0
11018,Exp,AKRD,DEHR,02:40:00,02:45:00,2.0,4.769030556601191,1900-01-01 02:40:00,1900-01-01 02:45:00,5.0
11018,Exp,DEHR,BGW,02:45:00,02:48:00,2.0,3.529725199037001,1900-01-01 02:45:00,1900-01-01 02:48:00,3.0
11018,Exp,BGW,GRWD,02:48:00,02:51:00,2.0,2.504046994402881,1900-01-01 02:48:00,1900-01-01 02:51:00,3.0
11018,Exp,GRWD,TGN,02:51:00,02:54:00,2.0,3.069520330926253,1900-01-01 02:51:00,1900-01-01 02:54:00,3.0
11018,Exp,TGN,VDN,02:54:00,02:58:00,2.0,3.8030377921920286,1900-01-01 02:54:00,1900-01-01 02:58:00,4.0
11018,Exp,VDN,KNHE,02:58:00,03:04:00,2.0,5.007753555122396,1900-01-01 02:58:00,1900-01-01 03:04:00,6.0
11018,Exp,KNHE,KMST,03:04:00,03:08:00,2.0,4.416121967878886,1900-01-01 03:04:00,1900-01-01 03:08:00,4.0
11018,Exp,KMST,MVL,03:08:00,03:17:00,2.0,7.975712073094134,1900-01-01 03:08:00,1900-01-01 03:17:00,9.0
11018,Exp,MVL,LNL,03:17:00,03:24:00,2.0,7.705313566377129,1900-01-01 03:17:00,1900-01-01 03:24:00,7.0
11018,Exp,PDI,KJT,03:55:00,03:58:00,2.0,3.0098608260958906,1900-01-01 03:55:00,1900-01-01 03:58:00,3.0
11018,Exp,KJT,BVS,03:58:00,04:07:00,2.0,6.709617929744008,1900-01-01 03:58:00,1900-01-01 04:07:00,9.0
11018,Exp,BVS,NRL,04:07:00,04:15:00,2.0,6.411121286581191,1900-01-01 04:07:00,1900-01-01 04:15:00,8.0
11018,Exp,NRL,SHLU,04:15:00,04:20:00,2.0,3.992192132942504,1900-01-01 04:15:00,1900-01-01 04:20:00,5.0
11018,Exp,SHLU,VGI,04:20:00,04:25:00,2.0,3.886016162377335,1900-01-01 04:20:00,1900-01-01 04:25:00,5.0
11018,Exp,VGI,BUD,04:25:00,04:38:00,2.0,10.323110504509138,1900-01-01 04:25:00,1900-01-01 04:38:00,13.0
11018,Exp,BUD,ABH,04:38:00,04:47:00,2.0,7.51269482767948,1900-01-01 04:38:00,1900-01-01 04:47:00,9.0
11018,Exp,ABH,ULNR,04:47:00,04:50:00,2.0,2.3991518728163377,1900-01-01 04:47:00,1900-01-01 04:50:00,3.0
11018,Exp,ULNR,VLDI,04:50:00,04:52:00,2.0,1.947288606585701,1900-01-01 04:50:00,1900-01-01 04:52:00,2.0
11018,Exp,VLDI,KYN,04:52:00,04:54:00,2.0,2.117105084953203,1900-01-01 04:52:00,1900-01-01 04:54:00,2.0
11018,Exp,KYN,THK,04:55:00,04:59:00,2.0,3.510173529632634,1900-01-01 04:55:00,1900-01-01 04:59:00,4.0
11018,Exp,THK,DI,04:59:00,05:01:00,2.0,1.4090482190996862,1900-01-01 04:59:00,1900-01-01 05:01:00,2.0
11018,Exp,DI,KOPR,05:01:00,05:03:00,2.0,1.220182846316476,1900-01-01 05:01:00,1900-01-01 05:03:00,2.0
11018,Exp,KOPR,DIVA,05:03:00,05:08:00,2.0,4.555570225653277,1900-01-01 05:03:00,1900-01-01 05:08:00,5.0
11018,Exp,DIVA,MBQ,05:08:00,05:11:00,2.0,1.9685697337077408,1900-01-01 05:08:00,1900-01-01 05:11:00,3.0
11018,Exp,MBQ,KLVA,05:11:00,05:17:00,2.0,2.7662356287588663,1900-01-01 05:11:00,1900-01-01 05:17:00,6.0
11018,Exp,KLVA,TNA,05:17:00,05:20:00,2.0,2.600295463792782,1900-01-01 05:17:00,1900-01-01 05:20:00,3.0
11018,Exp,TNA,MLND,05:20:00,05:23:00,2.0,2.447293834913083,1900-01-01 05:20:00,1900-01-01 05:23:00,3.0
11018,Exp,MLND,NHU,05:23:00,05:26:00,2.0,2.244237224391905,1900-01-01 05:23:00,1900-01-01 05:26:00,3.0
11018,Exp,NHU,BND,05:26:00,05:28:00,2.0,1.7202129703797415,1900-01-01 05:26:00,1900-01-01 05:28:00,2.0
11018,Exp,BND,KJMG,05:28:00,05:30:00,2.0,1.8158794735791883,1900-01-01 05:28:00,1900-01-01 05:30:00,2.0
11018,Exp,KJMG,VK,05:30:00,05:32:00,2.0,1.8039176035731728,1900-01-01 05:30:00,1900-01-01 05:32:00,2.0
11018,Exp,VK,GC,05:32:00,05:37:00,2.0,3.5547276053598265,1900-01-01 05:32:00,1900-01-01 05:37:00,5.0
11018,Exp,GC,VVH,05:37:00,05:39:00,2.0,1.4132065763454242,1900-01-01 05:37:00,1900-01-01 05:39:00,2.0
11018,Exp,CLA,SIN,05:42:00,05:45:00,2.0,2.5115400523257976,1900-01-01 05:42:00,1900-01-01 05:45:00,3.0
11018,Exp,SIN,MTN,05:45:00,05:48:00,2.0,2.726147678107638,1900-01-01 05:45:00,1900-01-01 05:48:00,3.0
11018,Exp,MTN,DR,05:48:00,05:50:00,2.0,1.341598977641722,1900-01-01 05:48:00,1900-01-01 05:50:00,2.0
11019,Exp,MSD,SNRD,15:11:00,15:13:00,1.0,1.110581263318117,1900-01-01 15:11:00,1900-01-01 15:13:00,2.0
11019,Exp,SNRD,BY,15:13:00,15:16:00,1.0,1.7663622536714676,1900-01-01 15:13:00,1900-01-01 15:16:00,3.0
11019,Exp,BY,CHG,15:16:00,15:17:00,1.0,1.095585433300205,1900-01-01 15:16:00,1900-01-01 15:17:00,1.0
11019,Exp,CHG,CRD,15:17:00,15:18:00,1.0,0.7684681452333291,1900-01-01 15:17:00,1900-01-01 15:18:00,1.0
11019,Exp,CRD,PR,15:18:00,15:21:00,1.0,1.7806676580068437,1900-01-01 15:18:00,1900-01-01 15:21:00,3.0
11019,Exp,PR,DR,15:21:00,15:23:00,1.0,1.071677011049773,1900-01-01 15:21:00,1900-01-01 15:23:00,2.0
11019,Exp,DR,MTN,15:25:00,15:26:00,1.0,1.341598977641722,1900-01-01 15:25:00,1900-01-01 15:26:00,1.0
11019,Exp,MTN,SIN,15:26:00,15:29:00,1.0,2.726147678107638,1900-01-01 15:26:00,1900-01-01 15:29:00,3.0
11019,Exp,SIN,CLA,15:29:00,15:31:00,1.0,2.5115400523257976,1900-01-01 15:29:00,1900-01-01 15:31:00,2.0
11019,Exp,VVH,GC,15:33:00,15:34:00,1.0,1.4132065763454242,1900-01-01 15:33:00,1900-01-01 15:34:00,1.0
11019,Exp,GC,VK,15:34:00,15:38:00,1.0,3.5547276053598265,1900-01-01 15:34:00,1900-01-01 15:38:00,4.0
11019,Exp,VK,KJMG,15:38:00,15:39:00,1.0,1.8039176035731728,1900-01-01 15:38:00,1900-01-01 15:39:00,1.0
11019,Exp,KJMG,BND,15:39:00,15:41:00,1.0,1.8158794735791883,1900-01-01 15:39:00,1900-01-01 15:41:00,2.0
11019,Exp,BND,NHU,15:41:00,15:43:00,1.0,1.7202129703797415,1900-01-01 15:41:00,1900-01-01 15:43:00,2.0
11019,Exp,NHU,MLND,15:43:00,15:44:00,1.0,2.244237224391905,1900-01-01 15:43:00,1900-01-01 15:44:00,1.0
11019,Exp,MLND,TNA,15:44:00,15:47:00,1.0,2.447293834913083,1900-01-01 15:44:00,1900-01-01 15:47:00,3.0
11019,Exp,TNA,KLVA,15:47:00,15:49:00,1.0,2.600295463792782,1900-01-01 15:47:00,1900-01-01 15:49:00,2.0
11019,Exp,KLVA,MBQ,15:49:00,15:53:00,1.0,2.7662356287588663,1900-01-01 15:49:00,1900-01-01 15:53:00,4.0
11019,Exp,MBQ,DIVA,15:53:00,15:55:00,1.0,1.9685697337077408,1900-01-01 15:53:00,1900-01-01 15:55:00,2.0
11019,Exp,DIVA,KOPR,15:55:00,15:59:00,1.0,4.555570225653277,1900-01-01 15:55:00,1900-01-01 15:59:00,4.0
11019,Exp,KOPR,DI,15:59:00,16:00:00,1.0,1.220182846316476,1900-01-01 15:59:00,1900-01-01 16:00:00,1.0
11019,Exp,DI,THK,16:00:00,16:02:00,1.0,1.4090482190996862,1900-01-01 16:00:00,1900-01-01 16:02:00,2.0
11019,Exp,THK,KYN,16:02:00,16:05:00,1.0,3.510173529632634,1900-01-01 16:02:00,1900-01-01 16:05:00,3.0
11019,Exp,KYN,VLDI,16:10:00,16:12:00,1.0,2.117105084953203,1900-01-01 16:10:00,1900-01-01 16:12:00,2.0
11019,Exp,VLDI,ULNR,16:12:00,16:14:00,1.0,1.947288606585701,1900-01-01 16:12:00,1900-01-01 16:14:00,2.0
11019,Exp,ULNR,ABH,16:14:00,16:16:00,1.0,2.3991518728163377,1900-01-01 16:14:00,1900-01-01 16:16:00,2.0
11019,Exp,ABH,BUD,16:16:00,16:24:00,1.0,7.51269482767948,1900-01-01 16:16:00,1900-01-01 16:24:00,8.0
11019,Exp,BUD,VGI,16:24:00,16:34:00,1.0,10.323110504509138,1900-01-01 16:24:00,1900-01-01 16:34:00,10.0
11019,Exp,VGI,SHLU,16:34:00,16:37:00,1.0,3.886016162377335,1900-01-01 16:34:00,1900-01-01 16:37:00,3.0
11019,Exp,SHLU,NRL,16:37:00,16:41:00,1.0,3.992192132942504,1900-01-01 16:37:00,1900-01-01 16:41:00,4.0
11019,Exp,NRL,BVS,16:41:00,16:48:00,1.0,6.411121286581191,1900-01-01 16:41:00,1900-01-01 16:48:00,7.0
11019,Exp,BVS,KJT,16:48:00,16:53:00,1.0,6.709617929744008,1900-01-01 16:48:00,1900-01-01 16:53:00,5.0
11019,Exp,KJT,PDI,16:55:00,17:00:00,1.0,3.0098608260958906,1900-01-01 16:55:00,1900-01-01 17:00:00,5.0
11019,Exp,LNL,MVL,17:45:00,17:53:00,1.0,7.705313566377129,1900-01-01 17:45:00,1900-01-01 17:53:00,8.0
11019,Exp,MVL,KMST,17:53:00,18:04:00,1.0,7.975712073094134,1900-01-01 17:53:00,1900-01-01 18:04:00,11.0
11019,Exp,KMST,KNHE,18:04:00,18:09:00,1.0,4.416121967878886,1900-01-01 18:04:00,1900-01-01 18:09:00,5.0
11019,Exp,KNHE,VDN,18:09:00,18:15:00,1.0,5.007753555122396,1900-01-01 18:09:00,1900-01-01 18:15:00,6.0
11019,Exp,VDN,TGN,18:15:00,18:20:00,1.0,3.8030377921920286,1900-01-01 18:15:00,1900-01-01 18:20:00,5.0
11019,Exp,TGN,GRWD,18:20:00,18:23:00,1.0,3.069520330926253,1900-01-01 18:20:00,1900-01-01 18:23:00,3.0
11019,Exp,GRWD,BGW,18:23:00,18:27:00,1.0,2.504046994402881,1900-01-01 18:23:00,1900-01-01 18:27:00,4.0
11019,Exp,BGW,DEHR,18:27:00,18:31:00,1.0,3.529725199037001,1900-01-01 18:27:00,1900-01-01 18:31:00,4.0
11019,Exp,DEHR,AKRD,18:31:00,18:37:00,1.0,4.769030556601191,1900-01-01 18:31:00,1900-01-01 18:37:00,6.0
11019,Exp,AKRD,CCH,18:37:00,18:41:00,1.0,3.038386092422126,1900-01-01 18:37:00,1900-01-01 18:41:00,4.0
11019,Exp,CCH,PMP,18:41:00,18:44:00,1.0,2.093628857711559,1900-01-01 18:41:00,1900-01-01 18:44:00,3.0
11019,Exp,PMP,KSWD,18:44:00,18:46:00,1.0,2.6130296601852145,1900-01-01 18:44:00,1900-01-01 18:46:00,2.0
11019,Exp,KSWD,DAPD,18:46:00,18:51:00,1.0,3.313561264617434,1900-01-01 18:46:00,1900-01-01 18:51:00,5.0
