train_number,station_code,sequence_number,arrival_time,departure_time,day
16339,TNA,17.0,12:43:00,12:45:00,1.0
16339,DIVA,18.0,12:55:00,12:55:00,1.0
16339,KOPR,19.0,12:59:00,12:59:00,1.0
16339,DI,20.0,13:00:00,13:00:00,1.0
16339,THK,21.0,13:02:00,13:02:00,1.0
16339,KYN,22.0,13:05:00,13:10:00,1.0
16339,VLDI,23.0,13:12:00,13:12:00,1.0
16339,ULNR,24.0,13:13:00,13:13:00,1.0
16339,ABH,25.0,13:16:00,13:16:00,1.0
16339,BUD,26.0,13:22:00,13:22:00,1.0
16339,VGI,27.0,13:31:00,13:31:00,1.0
16339,SHLU,28.0,13:34:00,13:34:00,1.0
16339,NRL,29.0,13:37:00,13:37:00,1.0
16339,BVS,30.0,13:43:00,13:43:00,1.0
16339,KJT,31.0,13:48:00,13:50:00,1.0
16339,PDI,32.0,13:55:00,13:55:00,1.0
16339,KAD,33.0,14:31:00,14:31:00,1.0
16339,LNL,34.0,14:38:00,14:40:00,1.0
16339,MVL,35.0,14:47:00,14:47:00,1.0
16339,KMST,36.0,14:56:00,14:56:00,1.0
16339,KNHE,37.0,15:01:00,15:01:00,1.0
16339,VDN,38.0,15:06:00,15:06:00,1.0
16339,TGN,39.0,15:10:00,15:10:00,1.0
16339,GRWD,40.0,15:13:00,15:13:00,1.0
16339,DEHR,41.0,15:20:00,15:20:00,1.0
16339,AKRD,42.0,15:25:00,15:25:00,1.0
16339,CCH,43.0,15:28:00,15:28:00,1.0
16339,PMP,44.0,15:30:00,15:30:00,1.0
16339,KSWD,45.0,15:33:00,15:33:00,1.0
16339,DAPD,46.0,15:36:00,15:36:00,1.0
16339,KK,47.0,15:38:00,15:38:00,1.0
16339,SVJR,48.0,15:42:00,15:42:00,1.0
16339,PUNE,49.0,15:45:00,15:50:00,1.0
16339,BGWI,,None,None,
16340,CSMT,1.0,20:50:00,None,2.0
16340,MSD,2.0,20:50:00,20:50:00,2.0
16340,SNRD,3.0,20:47:00,20:47:00,2.0
16340,BY,4.0,20:42:00,20:42:00,2.0
16340,CRD,5.0,20:37:00,20:37:00,2.0
16340,PR,6.0,20:33:00,20:33:00,2.0
16340,DR,7.0,20:28:00,20:30:00,2.0
16340,MTN,8.0,20:26:00,20:26:00,2.0
16340,SIN,9.0,20:23:00,20:23:00,2.0
16340,CLA,10.0,20:20:00,20:20:00,2.0
16340,VVH,11.0,20:17:00,20:17:00,2.0
16340,GC,12.0,20:16:00,20:16:00,2.0
16340,VK,13.0,20:11:00,20:11:00,2.0
16340,BND,14.0,20:07:00,20:07:00,2.0
16340,NHU,15.0,20:05:00,20:05:00,2.0
16340,MLND,16.0,20:03:00,20:03:00,2.0
16340,TNA,17.0,19:58:00,20:00:00,2.0
16340,DIVA,18.0,19:50:00,19:50:00,2.0
16340,KOPR,19.0,19:46:00,19:46:00,2.0
16340,DI,20.0,19:45:00,19:45:00,2.0
16340,THK,21.0,19:43:00,19:43:00,2.0
16340,KYN,22.0,19:38:00,19:40:00,2.0
16340,VLDI,23.0,19:35:00,19:35:00,2.0
16340,ULNR,24.0,19:33:00,19:33:00,2.0
16340,ABH,25.0,19:29:00,19:29:00,2.0
16340,BUD,26.0,19:19:00,19:19:00,2.0
16340,VGI,27.0,19:05:00,19:05:00,2.0
16340,SHLU,28.0,19:00:00,19:00:00,2.0
16340,NRL,29.0,18:54:00,18:54:00,2.0
16340,BVS,30.0,18:45:00,18:45:00,2.0
16340,KJT,31.0,18:36:00,18:36:00,2.0
16340,PDI,32.0,18:32:00,18:32:00,2.0
16340,KAD,33.0,18:05:00,18:05:00,2.0
16340,LNL,34.0,17:58:00,18:00:00,2.0
16340,MVL,35.0,17:51:00,17:51:00,2.0
16340,KMST,36.0,17:40:00,17:40:00,2.0
16340,KNHE,37.0,17:34:00,17:34:00,2.0
16340,VDN,38.0,17:28:00,17:28:00,2.0
16340,TGN,39.0,17:23:00,17:23:00,2.0
16340,GRWD,40.0,17:19:00,17:19:00,2.0
16340,DEHR,41.0,17:11:00,17:11:00,2.0
16340,AKRD,42.0,17:04:00,17:04:00,2.0
16340,CCH,43.0,17:00:00,17:00:00,2.0
16340,PMP,44.0,16:58:00,16:58:00,2.0
16340,KSWD,45.0,16:55:00,16:55:00,2.0
16340,DAPD,46.0,16:50:00,16:50:00,2.0
16340,KK,47.0,16:48:00,16:48:00,2.0
16340,SVJR,48.0,16:43:00,16:43:00,2.0
16340,PUNE,49.0,16:30:00,16:40:00,2.0
16340,BGWI,,None,None,
16351,CSMT,1.0,None,12:05:00,1.0
16351,MSD,2.0,12:06:00,12:06:00,1.0
16351,SNRD,3.0,12:08:00,12:08:00,1.0
16351,BY,4.0,12:11:00,12:11:00,1.0
16351,CRD,5.0,12:13:00,12:13:00,1.0
16351,PR,6.0,12:16:00,12:16:00,1.0
16351,DR,7.0,12:18:00,12:20:00,1.0
16351,MTN,8.0,12:21:00,12:21:00,1.0
16351,SIN,9.0,12:24:00,12:24:00,1.0
16351,CLA,10.0,12:26:00,12:26:00,1.0
16351,VVH,11.0,12:28:00,12:28:00,1.0
16351,GC,12.0,12:29:00,12:29:00,1.0
16351,VK,13.0,12:32:00,12:32:00,1.0
16351,BND,14.0,12:36:00,12:36:00,1.0
16351,NHU,15.0,12:37:00,12:37:00,1.0
16351,MLND,16.0,12:39:00,12:39:00,1.0
16351,TNA,17.0,12:42:00,12:45:00,1.0
16351,DIVA,18.0,12:55:00,12:55:00,1.0
16351,KOPR,19.0,12:59:00,12:59:00,1.0
16351,DI,20.0,13:00:00,13:00:00,1.0
16351,THK,21.0,13:02:00,13:02:00,1.0
16351,KYN,22.0,13:05:00,13:10:00,1.0
16351,VLDI,23.0,13:12:00,13:12:00,1.0
16351,ULNR,24.0,13:13:00,13:13:00,1.0
16351,ABH,25.0,13:16:00,13:16:00,1.0
16351,BUD,26.0,13:22:00,13:22:00,1.0
16351,VGI,27.0,13:31:00,13:31:00,1.0
16351,SHLU,28.0,13:34:00,13:34:00,1.0
16351,NRL,29.0,13:37:00,13:37:00,1.0
16351,BVS,30.0,13:43:00,13:43:00,1.0
16351,KJT,31.0,13:48:00,13:50:00,1.0
16351,PDI,32.0,13:55:00,13:55:00,1.0
16351,KAD,33.0,14:31:00,14:31:00,1.0
16351,LNL,34.0,14:38:00,14:40:00,1.0
16351,MVL,35.0,14:47:00,14:47:00,1.0
16351,KMST,36.0,14:56:00,14:56:00,1.0
16351,KNHE,37.0,15:01:00,15:01:00,1.0
16351,VDN,38.0,15:06:00,15:06:00,1.0
16351,TGN,39.0,15:10:00,15:10:00,1.0
16351,GRWD,40.0,15:13:00,15:13:00,1.0
16351,DEHR,41.0,15:20:00,15:20:00,1.0
16351,AKRD,42.0,15:25:00,15:25:00,1.0
16351,CCH,43.0,15:28:00,15:28:00,1.0
16351,PMP,44.0,15:30:00,15:30:00,1.0
16351,KSWD,45.0,15:33:00,15:33:00,1.0
16351,DAPD,46.0,15:36:00,15:36:00,1.0
16351,KK,47.0,15:38:00,15:38:00,1.0
16351,SVJR,48.0,15:42:00,15:42:00,1.0
16351,PUNE,49.0,15:45:00,15:50:00,1.0
16351,BGWI,,None,None,
16352,CSMT,1.0,20:50:00,None,2.0
16352,MSD,2.0,20:47:00,20:47:00,2.0
16352,SNRD,3.0,20:45:00,20:45:00,2.0
16352,BY,4.0,20:41:00,20:41:00,2.0
16352,CRD,5.0,20:36:00,20:36:00,2.0
16352,PR,6.0,20:32:00,20:32:00,2.0
16352,DR,7.0,20:29:00,20:30:00,2.0
16352,MTN,8.0,20:28:00,20:28:00,2.0
16352,SIN,9.0,20:25:00,20:25:00,2.0
16352,CLA,10.0,20:21:00,20:21:00,2.0
16352,VVH,11.0,20:18:00,20:18:00,2.0
16352,GC,12.0,20:17:00,20:17:00,2.0
16352,VK,13.0,20:12:00,20:12:00,2.0
16352,BND,14.0,20:08:00,20:08:00,2.0
16352,NHU,15.0,20:06:00,20:06:00,2.0
16352,MLND,16.0,20:03:00,20:03:00,2.0
16352,TNA,17.0,19:59:00,20:00:00,2.0
16352,DIVA,18.0,19:50:00,19:50:00,2.0
16352,KOPR,19.0,19:46:00,19:46:00,2.0
16352,DI,20.0,19:45:00,19:45:00,2.0
16352,THK,21.0,19:43:00,19:43:00,2.0
16352,KYN,22.0,19:39:00,19:40:00,2.0
16352,VLDI,23.0,19:36:00,19:36:00,2.0
16352,ULNR,24.0,19:33:00,19:33:00,2.0
16352,ABH,25.0,19:30:00,19:30:00,2.0
16352,BUD,26.0,19:20:00,19:20:00,2.0
16352,VGI,27.0,19:06:00,19:06:00,2.0
16352,SHLU,28.0,19:00:00,19:00:00,2.0
16352,NRL,29.0,18:55:00,18:55:00,2.0
16352,BVS,30.0,18:46:00,18:46:00,2.0
16352,KJT,31.0,18:37:00,18:37:00,2.0
16352,PDI,32.0,18:33:00,18:33:00,2.0
16352,KAD,33.0,18:05:00,18:05:00,2.0
16352,LNL,34.0,17:59:00,18:00:00,2.0
16352,MVL,35.0,17:50:00,17:50:00,2.0
16352,KMST,36.0,17:39:00,17:39:00,2.0
16352,KNHE,37.0,17:34:00,17:34:00,2.0
16352,VDN,38.0,17:27:00,17:27:00,2.0
16352,TGN,39.0,17:23:00,17:23:00,2.0
16352,GRWD,40.0,17:19:00,17:19:00,2.0
16352,DEHR,41.0,17:11:00,17:11:00,2.0
16352,AKRD,42.0,17:04:00,17:04:00,2.0
16352,CCH,43.0,17:00:00,17:00:00,2.0
16352,PMP,44.0,16:58:00,16:58:00,2.0
16352,KSWD,45.0,16:55:00,16:55:00,2.0
16352,DAPD,46.0,16:50:00,16:50:00,2.0
16352,KK,47.0,16:47:00,16:47:00,2.0
16352,SVJR,48.0,16:43:00,16:43:00,2.0
16352,PUNE,49.0,16:30:00,16:40:00,2.0
16352,BGWI,,None,None,
16381,CSMT,1.0,None,15:45:00,1.0
16381,MSD,2.0,15:46:00,15:46:00,1.0
16381,SNRD,3.0,15:48:00,15:48:00,1.0
16381,BY,4.0,15:51:00,15:51:00,1.0
16381,CRD,5.0,15:53:00,15:53:00,1.0
16381,PR,6.0,15:56:00,15:56:00,1.0
16381,DR,7.0,15:58:00,16:00:00,1.0
16381,MTN,8.0,16:01:00,16:01:00,1.0
16381,SIN,9.0,16:03:00,16:03:00,1.0
16381,CLA,10.0,16:06:00,16:06:00,1.0
16381,VVH,11.0,16:08:00,16:08:00,1.0
16381,GC,12.0,16:09:00,16:09:00,1.0
16381,VK,13.0,16:12:00,16:12:00,1.0
16381,BND,14.0,16:15:00,16:15:00,1.0
16381,NHU,15.0,16:17:00,16:17:00,1.0
16381,MLND,16.0,16:19:00,16:19:00,1.0
16381,TNA,17.0,16:21:00,16:21:00,1.0
16381,KLVA,18.0,16:23:00,16:23:00,1.0
16381,MBQ,19.0,16:27:00,16:27:00,1.0
16381,DIVA,20.0,16:29:00,16:29:00,1.0
16381,KOPR,21.0,16:33:00,16:33:00,1.0
16381,DI,22.0,16:34:00,16:34:00,1.0
16381,THK,23.0,16:35:00,16:35:00,1.0
16381,KYN,24.0,16:38:00,16:40:00,1.0
16381,VLDI,25.0,16:42:00,16:42:00,1.0
16381,ULNR,26.0,16:44:00,16:44:00,1.0
16381,ABH,27.0,16:46:00,16:46:00,1.0
16381,BUD,28.0,16:52:00,16:52:00,1.0
16381,VGI,29.0,17:01:00,17:01:00,1.0
16381,SHLU,30.0,17:04:00,17:04:00,1.0
16381,NRL,31.0,17:08:00,17:08:00,1.0
16381,BVS,32.0,17:13:00,17:13:00,1.0
16381,KJT,33.0,17:18:00,17:20:00,1.0
16381,PDI,34.0,17:25:00,17:25:00,1.0
16381,KAD,35.0,18:01:00,18:01:00,1.0
16381,LNL,36.0,18:08:00,18:10:00,1.0
16381,MVL,37.0,18:17:00,18:17:00,1.0
16381,KMST,38.0,18:26:00,18:26:00,1.0
16381,KNHE,39.0,18:31:00,18:31:00,1.0
16381,VDN,40.0,18:36:00,18:36:00,1.0
16381,TGN,41.0,18:40:00,18:40:00,1.0
16381,GRWD,42.0,18:43:00,18:43:00,1.0
16381,DEHR,43.0,18:50:00,18:50:00,1.0
16381,AKRD,44.0,18:55:00,18:55:00,1.0
16381,CCH,45.0,18:58:00,18:58:00,1.0
16381,PMP,46.0,19:01:00,19:01:00,1.0
16381,KSWD,47.0,19:03:00,19:03:00,1.0
16381,DAPD,48.0,19:07:00,19:07:00,1.0
16381,KK,49.0,19:09:00,19:09:00,1.0
16381,SVJR,50.0,19:13:00,19:13:00,1.0
16381,PUNE,51.0,19:15:00,19:25:00,1.0
16382,CSMT,1.0,04:50:00,None,3.0
16382,MSD,2.0,04:47:00,04:47:00,3.0
16382,SNRD,3.0,04:45:00,04:45:00,3.0
16382,BY,4.0,04:41:00,04:41:00,3.0
16382,CRD,5.0,04:36:00,04:36:00,3.0
16382,PR,6.0,04:32:00,04:32:00,3.0
16382,DR,7.0,04:29:00,04:30:00,3.0
16382,MTN,8.0,04:28:00,04:28:00,3.0
16382,SIN,9.0,04:25:00,04:25:00,3.0
16382,CLA,10.0,04:21:00,04:21:00,3.0
16382,VVH,11.0,04:18:00,04:18:00,3.0
16382,GC,12.0,04:17:00,04:17:00,3.0
16382,VK,13.0,04:12:00,04:12:00,3.0
16382,BND,14.0,04:08:00,04:08:00,3.0
16382,NHU,15.0,04:06:00,04:06:00,3.0
16382,MLND,16.0,04:03:00,04:03:00,3.0
16382,TNA,17.0,03:59:00,04:00:00,3.0
16382,KLVA,18.0,03:56:00,03:56:00,3.0
16382,MBQ,19.0,03:52:00,03:52:00,3.0
16382,DIVA,20.0,03:50:00,03:50:00,3.0
16382,KOPR,21.0,03:46:00,03:46:00,3.0
16382,DI,22.0,03:45:00,03:45:00,3.0
16382,THK,23.0,03:43:00,03:43:00,3.0
16382,KYN,24.0,03:39:00,03:40:00,3.0
16382,VLDI,25.0,03:38:00,03:38:00,3.0
16382,ULNR,26.0,03:36:00,03:36:00,3.0
16382,ABH,27.0,03:33:00,03:33:00,3.0
16382,BUD,28.0,03:25:00,03:25:00,3.0
16382,VGI,29.0,03:13:00,03:13:00,3.0
16382,SHLU,30.0,03:09:00,03:09:00,3.0
16382,NRL,31.0,03:05:00,03:05:00,3.0
16382,BVS,32.0,02:57:00,02:57:00,3.0
16382,KJT,33.0,02:49:00,02:50:00,3.0
16382,PDI,34.0,02:43:00,02:43:00,3.0
16382,KAD,35.0,02:07:00,02:07:00,3.0
16382,LNL,36.0,01:59:00,02:00:00,3.0
16382,MVL,37.0,01:51:00,01:51:00,3.0
16382,KMST,38.0,01:42:00,01:42:00,3.0
16382,KNHE,39.0,01:37:00,01:37:00,3.0
16382,VDN,40.0,01:31:00,01:31:00,3.0
16382,TGN,41.0,01:27:00,01:27:00,3.0
16382,GRWD,42.0,01:24:00,01:24:00,3.0
16382,DEHR,43.0,01:17:00,01:17:00,3.0
16382,AKRD,44.0,01:11:00,01:11:00,3.0
16382,CCH,45.0,01:08:00,01:08:00,3.0
16382,PMP,46.0,01:05:00,01:05:00,3.0
16382,KSWD,47.0,01:03:00,01:03:00,3.0
16382,DAPD,48.0,00:59:00,00:59:00,3.0
16382,KK,49.0,00:57:00,00:57:00,3.0
16382,SVJR,50.0,00:53:00,00:53:00,3.0
16382,PUNE,51.0,00:40:00,00:50:00,3.0
16505,KOPR,1.0,00:31:00,00:31:00,2.0
16505,DI,2.0,00:42:00,00:42:00,2.0
16505,THK,3.0,00:45:00,00:45:00,2.0
16505,KYN,4.0,01:08:00,01:10:00,2.0
16505,VLDI,5.0,01:13:00,01:13:00,2.0
16505,ULNR,6.0,01:15:00,01:15:00,2.0
16505,ABH,7.0,01:19:00,01:19:00,2.0
16505,BUD,8.0,01:28:00,01:28:00,2.0
16505,VGI,9.0,01:42:00,01:42:00,2.0
16505,SHLU,10.0,01:47:00,01:47:00,2.0
16505,NRL,11.0,01:52:00,01:52:00,2.0
16505,BVS,12.0,02:01:00,02:01:00,2.0
16505,KJT,13.0,02:08:00,02:10:00,2.0
16505,PDI,14.0,02:15:00,02:15:00,2.0
16505,KAD,15.0,02:51:00,02:51:00,2.0
16505,LNL,16.0,02:58:00,03:00:00,2.0
16505,MVL,17.0,03:08:00,03:08:00,2.0
16505,KMST,18.0,03:18:00,03:18:00,2.0
16505,KNHE,19.0,03:23:00,03:23:00,2.0
16505,VDN,20.0,03:28:00,03:28:00,2.0
16505,TGN,21.0,03:33:00,03:33:00,2.0
16505,GRWD,22.0,03:36:00,03:36:00,2.0
16505,DEHR,23.0,03:43:00,03:43:00,2.0
16505,AKRD,24.0,03:49:00,03:49:00,2.0
16505,CCH,25.0,03:52:00,03:52:00,2.0
16505,PMP,26.0,03:55:00,03:55:00,2.0
16505,KSWD,27.0,03:57:00,03:57:00,2.0
16505,DAPD,28.0,04:01:00,04:01:00,2.0
16505,KK,29.0,04:04:00,04:04:00,2.0
16505,SVJR,30.0,04:08:00,04:08:00,2.0
16505,PUNE,31.0,04:10:00,04:20:00,2.0
16505,BGWI,,None,None,
16506,KOPR,1.0,21:59:00,21:59:00,2.0
16506,DI,2.0,21:52:00,21:52:00,2.0
16506,THK,3.0,21:50:00,21:50:00,2.0
16506,KYN,4.0,21:40:00,21:45:00,2.0
16506,VLDI,5.0,21:38:00,21:38:00,2.0
16506,ULNR,6.0,21:36:00,21:36:00,2.0
16506,ABH,7.0,21:33:00,21:33:00,2.0
16506,BUD,8.0,21:25:00,21:25:00,2.0
16506,VGI,9.0,21:13:00,21:13:00,2.0
16506,SHLU,10.0,21:09:00,21:09:00,2.0
16506,NRL,11.0,21:05:00,21:05:00,2.0
16506,BVS,12.0,20:57:00,20:57:00,2.0
16506,KJT,13.0,20:49:00,20:50:00,2.0
16506,PDI,14.0,20:43:00,20:43:00,2.0
16506,KAD,15.0,20:07:00,20:07:00,2.0
16506,LNL,16.0,19:59:00,20:00:00,2.0
16506,MVL,17.0,19:51:00,19:51:00,2.0
16506,KMST,18.0,19:42:00,19:42:00,2.0
16506,KNHE,19.0,19:37:00,19:37:00,2.0
16506,VDN,20.0,19:31:00,19:31:00,2.0
16506,TGN,21.0,19:27:00,19:27:00,2.0
16506,GRWD,22.0,19:24:00,19:24:00,2.0
16506,DEHR,23.0,19:17:00,19:17:00,2.0
16506,AKRD,24.0,19:11:00,19:11:00,2.0
16506,CCH,25.0,19:08:00,19:08:00,2.0
16506,PMP,26.0,19:05:00,19:05:00,2.0
16506,KSWD,27.0,19:03:00,19:03:00,2.0
16506,DAPD,28.0,18:59:00,18:59:00,2.0
16506,KK,29.0,18:57:00,18:57:00,2.0
16506,SVJR,30.0,18:53:00,18:53:00,2.0
16506,PUNE,31.0,18:40:00,18:50:00,2.0
16506,BGWI,,None,None,
16507,CHP,1.0,12:06:00,12:06:00,1.0
16507,KOPR,1.0,00:30:00,00:30:00,2.0
16507,DI,2.0,00:41:00,00:41:00,2.0
16507,THK,3.0,00:44:00,00:44:00,2.0
16507,KYN,4.0,01:05:00,01:10:00,2.0
16507,VLDI,5.0,01:13:00,01:13:00,2.0
16507,ULNR,6.0,01:15:00,01:15:00,2.0
16507,ABH,7.0,01:18:00,01:18:00,2.0
16507,BUD,8.0,01:28:00,01:28:00,2.0
16507,VGI,9.0,01:41:00,01:41:00,2.0
16507,SHLU,10.0,01:46:00,01:46:00,2.0
16507,NRL,11.0,01:51:00,01:51:00,2.0
16507,BVS,12.0,02:00:00,02:00:00,2.0
16507,KJT,13.0,02:08:00,02:10:00,2.0
16507,PDI,14.0,02:15:00,02:15:00,2.0
16507,KAD,15.0,02:51:00,02:51:00,2.0
16507,LNL,16.0,02:58:00,03:00:00,2.0
16507,MVL,17.0,03:08:00,03:08:00,2.0
16507,KMST,18.0,03:18:00,03:18:00,2.0
16507,KNHE,19.0,03:23:00,03:23:00,2.0
16507,VDN,20.0,03:28:00,03:28:00,2.0
16507,TGN,21.0,03:33:00,03:33:00,2.0
16507,GRWD,22.0,03:36:00,03:36:00,2.0
16507,DEHR,23.0,03:43:00,03:43:00,2.0
16507,AKRD,24.0,03:49:00,03:49:00,2.0
16507,CCH,25.0,03:52:00,03:52:00,2.0
16507,PMP,26.0,03:55:00,03:55:00,2.0
16507,KSWD,27.0,03:57:00,03:57:00,2.0
16507,DAPD,28.0,04:01:00,04:01:00,2.0
16507,KK,29.0,04:04:00,04:04:00,2.0
16507,SVJR,30.0,04:08:00,04:08:00,2.0
16507,PUNE,31.0,04:10:00,04:20:00,2.0
16507,BGWI,,None,None,
16508,KOPR,1.0,21:59:00,21:59:00,2.0
16508,DI,2.0,21:52:00,21:52:00,2.0
16508,THK,3.0,21:50:00,21:50:00,2.0
16508,KYN,4.0,21:40:00,21:45:00,2.0
16508,VLDI,5.0,21:37:00,21:37:00,2.0
16508,ULNR,6.0,21:35:00,21:35:00,2.0
16508,ABH,7.0,21:33:00,21:33:00,2.0
16508,BUD,8.0,21:25:00,21:25:00,2.0
16508,VGI,9.0,21:13:00,21:13:00,2.0
16508,SHLU,10.0,21:09:00,21:09:00,2.0
16508,NRL,11.0,21:04:00,21:04:00,2.0
16508,BVS,12.0,20:57:00,20:57:00,2.0
16508,KJT,13.0,20:49:00,20:50:00,2.0
16508,PDI,14.0,20:43:00,20:43:00,2.0
16508,KAD,15.0,20:06:00,20:06:00,2.0
16508,LNL,16.0,19:59:00,20:00:00,2.0
16508,MVL,17.0,19:51:00,19:51:00,2.0
16508,KMST,18.0,19:41:00,19:41:00,2.0
16508,KNHE,19.0,19:37:00,19:37:00,2.0
16508,VDN,20.0,19:31:00,19:31:00,2.0
16508,TGN,21.0,19:27:00,19:27:00,2.0
16508,GRWD,22.0,19:23:00,19:23:00,2.0
16508,DEHR,23.0,19:16:00,19:16:00,2.0
16508,AKRD,24.0,19:11:00,19:11:00,2.0
16508,CCH,25.0,19:08:00,19:08:00,2.0
16508,PMP,26.0,19:05:00,19:05:00,2.0
16508,KSWD,27.0,19:03:00,19:03:00,2.0
16508,DAPD,28.0,18:59:00,18:59:00,2.0
16508,KK,29.0,18:56:00,18:56:00,2.0
16508,SVJR,30.0,18:53:00,18:53:00,2.0
16508,PUNE,31.0,18:40:00,18:50:00,2.0
16508,CHP,1.0,10:26:00,10:26:00,3.0
16508,BGWI,,None,None,
16529,CSMT,1.0,None,08:05:00,1.0
16529,MSD,2.0,08:06:00,08:06:00,1.0
16529,SNRD,3.0,08:08:00,08:08:00,1.0
16529,BY,4.0,08:11:00,08:11:00,1.0
16529,CRD,5.0,08:13:00,08:13:00,1.0
16529,PR,6.0,08:16:00,08:16:00,1.0
16529,DR,7.0,08:18:00,08:20:00,1.0
16529,MTN,8.0,08:21:00,08:21:00,1.0
16529,SIN,9.0,08:23:00,08:23:00,1.0
16529,CLA,10.0,08:26:00,08:26:00,1.0
16529,VVH,11.0,08:28:00,08:28:00,1.0
16529,GC,12.0,08:29:00,08:29:00,1.0
16529,VK,13.0,08:32:00,08:32:00,1.0
16529,BND,14.0,08:35:00,08:35:00,1.0
16529,NHU,15.0,08:36:00,08:36:00,1.0
16529,MLND,16.0,08:38:00,08:38:00,1.0
16529,TNA,17.0,08:40:00,08:40:00,1.0
16529,KLVA,18.0,08:43:00,08:43:00,1.0
16529,MBQ,19.0,08:46:00,08:46:00,1.0
16529,DIVA,20.0,08:49:00,08:49:00,1.0
16529,KOPR,21.0,08:52:00,08:52:00,1.0
16529,DI,22.0,08:53:00,08:53:00,1.0
16529,THK,23.0,08:54:00,08:54:00,1.0
16529,KYN,24.0,08:58:00,09:00:00,1.0
16529,VLDI,25.0,09:03:00,09:03:00,1.0
16529,ULNR,26.0,09:05:00,09:05:00,1.0
16529,ABH,27.0,09:08:00,09:08:00,1.0
16529,BUD,28.0,09:18:00,09:18:00,1.0
16529,VGI,29.0,09:32:00,09:32:00,1.0
16529,SHLU,30.0,09:37:00,09:37:00,1.0
16529,NRL,31.0,09:42:00,09:42:00,1.0
16529,BVS,32.0,09:50:00,09:50:00,1.0
16529,KJT,33.0,09:59:00,09:59:00,1.0
16529,PDI,34.0,10:03:00,10:03:00,1.0
16529,KAD,35.0,10:29:00,10:29:00,1.0
16529,LNL,36.0,10:33:00,10:35:00,1.0
16529,MVL,37.0,10:42:00,10:42:00,1.0
16529,KMST,38.0,10:51:00,10:51:00,1.0
16529,KNHE,39.0,10:56:00,10:56:00,1.0
16529,VDN,40.0,11:01:00,11:01:00,1.0
16529,TGN,41.0,11:05:00,11:05:00,1.0
16529,GRWD,42.0,11:08:00,11:08:00,1.0
16529,DEHR,43.0,11:15:00,11:15:00,1.0
16529,AKRD,44.0,11:20:00,11:20:00,1.0
16529,CCH,45.0,11:23:00,11:23:00,1.0
16529,PMP,46.0,11:25:00,11:25:00,1.0
16529,KSWD,47.0,11:28:00,11:28:00,1.0
16529,DAPD,48.0,11:31:00,11:31:00,1.0
16529,KK,49.0,11:33:00,11:33:00,1.0
16529,SVJR,50.0,11:37:00,11:37:00,1.0
16529,PUNE,51.0,11:40:00,11:45:00,1.0
16530,CSMT,1.0,19:50:00,None,2.0
16530,MSD,2.0,19:47:00,19:47:00,2.0
16530,SNRD,3.0,19:44:00,19:44:00,2.0
16530,BY,4.0,19:38:00,19:38:00,2.0
16530,CRD,5.0,19:33:00,19:33:00,2.0
16530,PR,6.0,19:28:00,19:28:00,2.0
16530,DR,7.0,19:24:00,19:25:00,2.0
16530,MTN,8.0,19:23:00,19:23:00,2.0
16530,SIN,9.0,19:21:00,19:21:00,2.0
16530,CLA,10.0,19:18:00,19:18:00,2.0
16530,VVH,11.0,19:16:00,19:16:00,2.0
16530,GC,12.0,19:14:00,19:14:00,2.0
16530,VK,13.0,19:11:00,19:11:00,2.0
16530,BND,14.0,19:07:00,19:07:00,2.0
16530,NHU,15.0,19:05:00,19:05:00,2.0
16530,MLND,16.0,19:03:00,19:03:00,2.0
16530,TNA,17.0,19:00:00,19:00:00,2.0
16530,KLVA,18.0,18:58:00,18:58:00,2.0
16530,MBQ,19.0,18:53:00,18:53:00,2.0
16530,DIVA,20.0,18:51:00,18:51:00,2.0
16530,KOPR,21.0,18:46:00,18:46:00,2.0
16530,DI,22.0,18:45:00,18:45:00,2.0
16530,THK,23.0,18:44:00,18:44:00,2.0
16530,KYN,24.0,18:39:00,18:40:00,2.0
16530,VLDI,25.0,18:36:00,18:36:00,2.0
16530,ULNR,26.0,18:34:00,18:34:00,2.0
16530,ABH,27.0,18:31:00,18:31:00,2.0
16530,BUD,28.0,18:21:00,18:21:00,2.0
16530,VGI,29.0,18:07:00,18:07:00,2.0
16530,SHLU,30.0,18:02:00,18:02:00,2.0
16530,NRL,31.0,17:57:00,17:57:00,2.0
16530,BVS,32.0,17:49:00,17:49:00,2.0
16530,KJT,33.0,17:40:00,17:40:00,2.0
16530,PDI,34.0,17:36:00,17:36:00,2.0
16530,KAD,35.0,17:10:00,17:10:00,2.0
16530,LNL,36.0,17:04:00,17:05:00,2.0
16530,MVL,37.0,16:57:00,16:57:00,2.0
16530,KMST,38.0,16:48:00,16:48:00,2.0
16530,KNHE,39.0,16:43:00,16:43:00,2.0
16530,VDN,40.0,16:37:00,16:37:00,2.0
16530,TGN,41.0,16:33:00,16:33:00,2.0
16530,GRWD,42.0,16:29:00,16:29:00,2.0
16530,DEHR,43.0,16:22:00,16:22:00,2.0
16530,AKRD,44.0,16:17:00,16:17:00,2.0
16530,CCH,45.0,16:13:00,16:13:00,2.0
16530,PMP,46.0,16:11:00,16:11:00,2.0
16530,KSWD,47.0,16:08:00,16:08:00,2.0
16530,DAPD,48.0,16:04:00,16:04:00,2.0
16530,KK,49.0,16:02:00,16:02:00,2.0
16530,SVJR,50.0,15:58:00,15:58:00,2.0
16530,PUNE,51.0,15:50:00,15:55:00,2.0
